id,speed
1874,47.34955
1875,46.707443
1876,46.53147
1877,44.6019
1878,24.038593
1879,22.22489
1880,13.631629
1881,48.318542
1882,48.773117
1883,47.949425
1884,47.962605
1885,22.680573
1886,27.22696
1887,22.971457
1888,22.42997
1889,23.326967
1890,48.22755
1891,19.729395
1892,26.601725
1893,26.26073
1894,23.062525
1895,16.295208
1896,47.427006
1897,47.760433
1898,19.356024
1899,21.800257
1900,14.798069
1901,26.427753
1902,39.062775
1903,48.334995
1904,45.11517
1905,16.975018
1906,18.946316
1907,20.482548
1908,20.562616
1909,16.46956
1910,25.385315
1911,48.28754
1912,47.622227
1913,27.154133
1914,24.61481
1915,27.105888
1916,19.620462
1917,20.94369
1918,32.359932
1919,42.11594
1920,40.567215
1921,47.38336
1922,41.40408
1923,38.90025
1924,38.39991
1925,37.2567
1926,41.698883
1927,43.499992
1928,41.632637
1929,47.35084
1930,33.022106
1931,16.826231
1932,20.241352
1933,18.745764
1934,19.014383
1935,18.72661
1936,43.80017
1937,39.195
1938,41.25962
1939,46.980717
1940,46.59623
1941,45.196346
1942,33.37037
1943,16.328342
1944,26.389828
1945,24.670334
1946,16.554955
1947,24.039797
1948,42.027344
1949,39.15853
1950,47.92758
1951,46.500477
1952,44.281933
1953,29.733488
1954,18.449903
1955,19.534967
1956,19.59991
1957,17.74359
1958,16.346498
1959,38.029964
1960,46.792767
1961,47.810368
1962,47.07988
1963,47.59004
1964,43.98896
1965,22.743568
1966,16.069408
1967,42.477535
1968,41.836617
1969,48.43527
1970,44.537018
1971,12.621544
1972,17.358166
1973,18.03301
1974,16.739079
1975,14.931619
1976,24.28055
1977,43.233704
1978,46.713074
1979,46.193054
1980,46.746475
1981,44.167862
1982,33.44759
1983,26.312014
1984,30.599617
1985,27.638176
1986,27.291666
1987,26.836555
1988,41.41542
1989,46.902126
1990,47.932312
1991,47.36515
1992,46.91803
1993,28.92654
1994,30.535774
1995,33.54114
1996,32.96906
1997,33.41254
1998,48.00956
1999,27.350248
2000,19.411654
2001,19.804974
2002,18.335064
2003,15.392978
2004,25.256403
2005,44.115055
2006,41.46893
2007,47.997902
2008,22.342756
2009,22.111969
2010,26.27147
2011,23.262697
2012,18.334473
2013,15.604118
2014,19.139776
2015,16.697891
2016,17.244028
2017,13.2942915
2018,34.59743
2019,33.884525
2020,37.686157
2021,47.829052
2022,47.799458
2023,47.71579
2024,21.863003
2025,22.133467
2026,22.938402
2027,23.104456
2028,21.271526
2029,41.241734
2030,36.015247
2031,40.451626
2032,47.41809
2033,44.641846
2034,15.698953
2035,14.49719
2036,12.1526985
2037,13.641138
2038,8.723516
2039,48.536625
2040,47.5845
2041,48.197227
2042,22.394844
2043,27.020397
2044,25.437056
2045,25.205433
2046,41.06164
2047,44.190372
2048,38.722145
2049,36.48763
2050,38.285206
2051,39.663506
2052,43.88131
2053,47.240845
2054,47.130886
2055,45.36904
2056,19.474398
2057,25.448193
2058,23.280075
2059,20.928902
2060,23.61914
2061,18.84669
2062,15.483092
2063,46.06906
2064,46.58051
2065,45.392666
2066,16.226757
2067,23.165333
2068,21.265108
2069,22.374092
2070,12.739683
2071,37.258175
2072,39.808464
2073,42.61425
2074,47.019535
2075,29.293829
2076,13.604881
2077,17.182243
2078,19.034307
2079,20.639822
2080,22.684689
2081,36.402596
2082,47.374985
2083,45.69182
2084,43.803337
2085,13.153486
2086,18.913275
2087,15.5347805
2088,17.408627
2089,42.978714
2090,39.938816
2091,47.26068
2092,46.701492
2093,47.26749
2094,43.29272
2095,15.239866
2096,18.20804
2097,14.883395
2098,16.905075
2099,19.42844
2100,15.068569
2101,38.591393
2102,47.67097
2103,48.084286
2104,46.869545
2105,46.400486
2106,25.904264
2107,24.015236
2108,21.200237
2109,20.205423
2110,16.227009
2111,18.892769
2112,18.450085
2113,30.478113
2114,46.178417
2115,47.56863
2116,46.74668
2117,42.964348
2118,41.373817
2119,39.092728
2120,38.30461
2121,37.944176
2122,41.984413
2123,43.408474
2124,37.11854
2125,36.087208
2126,47.49461
2127,47.67472
2128,46.765057
2129,46.139057
2130,44.177418
2131,15.362508
2132,18.529238
2133,18.979292
2134,16.867426
2135,18.771978
2136,18.294512
2137,9.80103
2138,47.122845
2139,47.63085
2140,18.814661
2141,19.23045
2142,40.28875
2143,48.78558
2144,48.31346
2145,45.30272
2146,15.187663
2147,17.322266
2148,13.387738
2149,15.265104
2150,21.675858
2151,36.261063
2152,39.392143
2153,48.098274
2154,47.559013
2155,45.97202
2156,13.833675
2157,15.079977
2158,15.507208
2159,15.994179
2160,17.413614
2161,11.265886
2162,34.592205
2163,38.74948
2164,47.748657
2165,31.990921
2166,15.6005125
2167,18.037746
2168,21.043129
2169,20.993555
2170,19.804407
2171,20.237894
2172,18.5999
2173,11.475512
2174,37.93601
2175,30.989977
2176,33.102924
2177,48.818913
2178,48.736813
2179,48.970703
2180,21.130266
2181,21.236681
2182,21.724413
2183,21.246202
2184,18.287338
2185,30.512884
2186,40.619846
2187,35.985718
2188,45.141285
2189,44.572857
2190,44.81747
2191,44.483612
2192,43.674213
2193,42.39255
2194,39.716633
2195,38.704292
2196,38.72125
2197,33.69257
2198,34.421097
2199,32.77123
2200,31.025282
2201,37.217583
2202,47.2914
2203,46.529457
2204,45.756073
2205,15.840415
2206,19.9548
2207,10.751953
2208,37.848335
2209,40.650864
2210,44.981606
2211,42.42466
2212,26.982716
2213,19.945673
2214,20.383577
2215,15.977143
2216,10.062729
2217,22.877657
2218,41.731216
2219,46.34005
2220,46.83397
2221,46.23952
2222,45.207726
2223,42.790386
2224,13.801111
2225,16.273819
2226,16.104767
2227,17.330818
2228,10.603629
2229,8.639321
2230,21.715746
2231,42.253567
2232,47.719505
2233,48.06708
2234,47.72638
2235,47.013214
2236,43.40189
2237,16.375662
2238,18.734474
2239,26.869133
2240,18.867258
2241,27.006716
2242,38.70109
2243,47.502373
2244,47.87131
2245,46.981377
2246,47.442654
2247,46.675488
2248,43.5043
2249,27.837349
2250,13.164211
2251,22.345324
2252,21.655525
2253,16.518122
2254,16.839708
2255,15.476569
2256,9.218596
2257,22.145098
2258,32.063507
2259,34.228672
2260,46.971573
2261,47.32615
2262,46.523132
2263,23.110199
2264,19.948614
2265,16.300001
2266,40.625885
2267,48.880814
2268,46.018177
2269,44.21964
2270,40.99076
2271,40.33948
2272,37.863094
2273,35.180225
2274,40.091103
2275,44.089653
2276,46.900417
2277,40.867023
2278,47.67284
2279,47.600067
2280,48.178062
2281,47.403267
2282,29.280834
2283,21.511995
2284,21.278646
2285,19.966934
2286,20.328901
2287,20.257437
2288,16.782824
2289,38.6564
2290,46.788963
2291,31.066341
2292,20.114967
2293,21.60467
2294,22.785133
2295,19.191439
2296,16.570845
2297,41.281166
2298,37.113308
2299,48.1797
2300,47.24726
2301,19.221237
2302,17.10973
2303,14.853129
2304,16.305511
2305,9.94572
2306,8.816726
2307,36.27837
2308,40.756107
2309,48.24065
2310,47.485184
2311,47.919147
2312,47.665237
2313,45.54883
2314,31.860577
2315,47.894188
2316,47.81272
2317,47.40901
2318,31.391478
2319,16.687555
2320,18.702972
2321,18.6868
2322,16.261593
2323,9.001263
2324,21.405231
2325,39.26646
2326,47.11462
2327,47.402264
2328,47.20618
2329,47.384468
2330,45.80954
2331,31.864216
2332,20.83359
2333,22.95092
2334,18.829947
2335,17.61235
2336,14.368097
2337,36.940083
2338,36.175358
2339,39.705814
2340,47.49332
2341,39.186497
2342,38.621845
2343,39.15983
2344,39.838055
2345,41.27389
2346,47.258827
2347,47.94287
2348,14.982647
2349,19.87572
2350,19.956139
2351,16.39161
2352,23.835493
2353,38.292656
2354,47.55376
2355,48.47479
2356,47.470753
2357,44.061996
2358,13.806471
2359,19.735762
2360,18.327528
2361,16.87138
2362,18.61866
2363,12.725202
2364,10.097844
2365,38.6709
2366,46.008526
2367,47.49971
2368,47.16984
2369,45.05434
2370,25.475378
2371,14.844989
2372,37.824745
2373,43.642883
2374,47.59337
2375,46.891933
2376,12.790169
2377,18.121166
2378,17.129642
2379,15.547037
2380,5.6480203
2381,34.11265
2382,39.41455
2383,48.208084
2384,47.43688
2385,43.954117
2386,11.589389
2387,17.9778
2388,19.48738
2389,34.84291
2390,48.791542
2391,49.513596
2392,49.098293
2393,26.467573
2394,26.235937
2395,23.69458
2396,23.776178
2397,19.604221
2398,46.846302
2399,46.878403
2400,46.612656
2401,31.0946
2402,21.157372
2403,21.47443
2404,28.797813
2405,33.771736
2406,41.06492
2407,42.35781
2408,33.776848
2409,48.25598
2410,47.808857
2411,34.55237
2412,26.080992
2413,31.55022
2414,28.516201
2415,29.571802
2416,18.27556
2417,38.424442
2418,47.203564
2419,46.280163
2420,23.407665
2421,20.704174
2422,47.411472
2423,46.160557
2424,12.62257
2425,14.653448
2426,16.14555
2427,17.07825
2428,14.856474
2429,15.59988
2430,9.925464
2431,7.177061
2432,38.45235
2433,48.360188
2434,47.567616
2435,23.810946
2436,14.18942
2437,21.84417
2438,21.997465
2439,17.429678
2440,15.770582
2441,40.455032
2442,47.688225
2443,47.33439
2444,46.29174
2445,43.474174
2446,13.565948
2447,20.590025
2448,20.410063
2449,14.574815
2450,12.493449
2451,16.840866
2452,47.818855
2453,38.011597
2454,24.047773
2455,27.466503
2456,14.609159
2457,35.932228
2458,28.569967
2459,46.607937
2460,44.684822
2461,38.722446
2462,39.700333
2463,40.172825
2464,34.812923
2465,33.02242
2466,39.64996
2467,40.408615
2468,41.41702
2469,47.033413
2470,47.403168
2471,47.143936
2472,46.411697
2473,31.721882
2474,21.411373
2475,23.961613
2476,29.851599
2477,23.536203
2478,23.18333
2479,17.329594
2480,16.468008
2481,44.96475
2482,43.1661
2483,48.038815
2484,47.741726
2485,47.948196
2486,47.519432
2487,24.388975
2488,28.257675
2489,32.44793
2490,26.973825
2491,24.841116
2492,24.502874
2493,19.811493
2494,45.19603
2495,39.00609
2496,47.25427
2497,46.391037
2498,46.914078
2499,45.317608
2500,42.967606
2501,20.940619
2502,15.485912
2503,17.010948
2504,11.410704
2505,24.752665
2506,42.884747
2507,48.839104
2508,48.61827
2509,47.936188
2510,45.29041
2511,15.876224
2512,25.340933
2513,19.933744
2514,19.832184
2515,19.93461
2516,17.241804
2517,36.909027
2518,34.329258
2519,16.753323
2520,24.040173
2521,19.004778
2522,19.374441
2523,12.970978
2524,11.447733
2525,23.64984
2526,36.209435
2527,41.01836
2528,48.39533
2529,48.43515
2530,48.407078
2531,22.432543
2532,22.910364
2533,16.930136
2534,19.033316
2535,30.528833
2536,45.093708
2537,45.28686
2538,45.02493
2539,41.479866
2540,39.02208
2541,38.7982
2542,39.93246
2543,43.796852
2544,47.62029
2545,48.33831
2546,48.177834
2547,47.380356
2548,37.45246
2549,30.508324
2550,29.108305
2551,26.586992
2552,22.464994
2553,30.445164
2554,44.28595
2555,43.262165
2556,46.855408
2557,48.107212
2558,47.285973
2559,47.313572
2560,44.955048
2561,34.760376
2562,23.548347
2563,25.499994
2564,29.221033
2565,21.14009
2566,16.699795
2567,37.733433
2568,47.59494
2569,44.331024
2570,16.219934
2571,22.353577
2572,19.222073
2573,16.177528
2574,13.081108
2575,47.7965
2576,28.24617
2577,17.029129
2578,11.928675
2579,41.781178
2580,42.035065
2581,46.002003
2582,46.414158
2583,46.05805
2584,45.223076
2585,42.768715
2586,17.709734
2587,23.284218
2588,22.293741
2589,22.071466
2590,20.14566
2591,38.585278
2592,34.18617
2593,45.153603
2594,45.398968
2595,43.88274
2596,24.085604
2597,27.474005
2598,27.315722
2599,24.09071
2600,23.943365
2601,20.683435
2602,18.013779
2603,40.831657
2604,47.699318
2605,47.563953
2606,46.43781
2607,34.653072
2608,38.63954
2609,36.408474
2610,34.81232
2611,36.839336
2612,32.548546
2613,42.257202
2614,36.63166
2615,40.63848
2616,47.921783
2617,44.740196
2618,30.0351
2619,14.2386675
2620,17.59349
2621,21.322538
2622,25.643305
2623,24.075615
2624,24.259953
2625,22.132986
2626,41.197857
2627,47.61242
2628,48.010983
2629,46.803467
2630,29.273993
2631,19.556608
2632,19.644735
2633,22.01944
2634,20.11058
2635,38.65546
2636,42.978355
2637,36.580185
2638,41.812813
2639,47.059105
2640,48.023617
2641,47.102207
2642,25.372774
2643,15.330161
2644,17.29881
2645,13.849382
2646,15.058962
2647,12.528733
2648,7.697138
2649,44.27714
2650,47.370068
2651,47.55249
2652,48.087616
2653,47.58542
2654,31.71812
2655,17.631893
2656,22.109924
2657,19.069298
2658,23.214857
2659,39.80144
2660,35.644524
2661,47.191425
2662,47.90563
2663,47.287
2664,46.77803
2665,27.571587
2666,15.152361
2667,19.974115
2668,16.500574
2669,16.650705
2670,19.943306
2671,42.912643
2672,37.936634
2673,20.207369
2674,20.813408
2675,20.455273
2676,29.673521
2677,36.367203
2678,38.968506
2679,46.43708
2680,45.32474
2681,44.37226
2682,43.27987
2683,37.092854
2684,38.557686
2685,41.647736
2686,47.239887
2687,46.497555
2688,46.083694
2689,43.37113
2690,26.949766
2691,17.886997
2692,20.599182
2693,13.211988
2694,36.455177
2695,42.666878
2696,41.527813
2697,47.09546
2698,46.86694
2699,45.779816
2700,11.44598
2701,14.562414
2702,14.101192
2703,14.042813
2704,36.85784
2705,41.747616
2706,49.30706
2707,46.69318
2708,26.009472
2709,32.01333
2710,29.441795
2711,28.835281
2712,25.070374
2713,25.244465
2714,20.322668
2715,45.807266
2716,47.149933
2717,46.731293
2718,24.669302
2719,17.59684
2720,23.682745
2721,18.439146
2722,20.078716
2723,17.271555
2724,12.120519
2725,23.450535
2726,38.015423
2727,48.246773
2728,48.583447
2729,45.31997
2730,22.981224
2731,16.87927
2732,11.260023
2733,23.304905
2734,37.92214
2735,48.522743
2736,49.557545
2737,49.011185
2738,49.644024
2739,48.70934
2740,40.71687
2741,27.676706
2742,20.956957
2743,19.82373
2744,20.718868
2745,18.706059
2746,18.872025
2747,37.99216
2748,48.206894
2749,47.764927
2750,47.047245
2751,43.73856
2752,42.104248
2753,38.672935
2754,40.52108
2755,37.521244
2756,36.03326
2757,48.337933
2758,47.70559
2759,47.798435
2760,21.90878
2761,17.60369
2762,17.085049
2763,12.884467
2764,22.319876
2765,39.530716
2766,43.829014
2767,47.11548
2768,47.67437
2769,46.900936
2770,43.74037
2771,13.4490385
2772,21.042728
2773,19.101328
2774,16.38291
2775,19.694805
2776,34.9577
2777,42.66367
2778,42.056087
2779,48.013588
2780,47.87379
2781,48.442585
2782,47.688072
2783,44.54513
2784,24.32503
2785,12.690207
2786,19.200525
2787,15.872503
2788,13.90359
2789,7.3949914
2790,19.326633
2791,35.456482
2792,44.154366
2793,38.946236
2794,43.158615
2795,48.763794
2796,46.94503
2797,15.224941
2798,21.953043
2799,20.704237
2800,17.32413
2801,18.145792
2802,19.016308
2803,15.969524
2804,21.409891
2805,35.466602
2806,48.08658
2807,48.698853
2808,47.847515
2809,26.129124
2810,14.633986
2811,19.751848
2812,16.826761
2813,15.65462
2814,21.65615
2815,43.251255
2816,37.80536
2817,47.19016
2818,26.173986
2819,24.439306
2820,23.602077
2821,20.628923
2822,32.576828
2823,40.332424
2824,37.366524
2825,45.308376
2826,46.596085
2827,47.09991
2828,47.001663
2829,42.98146
2830,36.96159
2831,36.17168
2832,36.491943
2833,38.145153
2834,37.893364
2835,36.152157
2836,36.66445
2837,47.781967
2838,47.394337
2839,14.090457
2840,22.000864
2841,21.844149
2842,18.052864
2843,16.064163
2844,17.556501
2845,12.521266
2846,39.477497
2847,43.968456
2848,48.127472
2849,48.030815
2850,48.54855
2851,48.128273
2852,47.684002
2853,45.273727
2854,17.448687
2855,17.030704
2856,44.135387
2857,38.65893
2858,42.224556
2859,48.83704
2860,25.321844
2861,13.759007
2862,15.720411
2863,20.729616
2864,16.80242
2865,8.988004
2866,21.152132
2867,36.84459
2868,44.569218
2869,40.11074
2870,22.863134
2871,22.324924
2872,21.821749
2873,19.735832
2874,15.037693
2875,37.342587
2876,45.85537
2877,47.513474
2878,46.864407
2879,47.251102
2880,28.520834
2881,20.101458
2882,21.121061
2883,22.300999
2884,20.7584
2885,21.587826
2886,20.063066
2887,40.481327
2888,42.90896
2889,47.10839
2890,46.674942
2891,44.591595
2892,30.527912
2893,22.832327
2894,24.07297
2895,21.079084
2896,21.234707
2897,20.354334
2898,21.890593
2899,37.274868
2900,42.039257
2901,49.271847
2902,48.366375
2903,38.22522
2904,38.795826
2905,41.53117
2906,37.391266
2907,37.27409
2908,35.207172
2909,44.1542
2910,39.43115
2911,47.518288
2912,46.666767
2913,29.3934
2914,16.550234
2915,28.185131
2916,26.262777
2917,23.428787
2918,35.615498
2919,40.775154
2920,47.452698
2921,47.75371
2922,46.99429
2923,21.310684
2924,19.293638
2925,20.15697
2926,16.563196
2927,12.278349
2928,11.00973
2929,38.50365
2930,47.653606
2931,47.309887
2932,17.253225
2933,18.229498
2934,18.29697
2935,18.371267
2936,16.037151
2937,10.307773
2938,41.108036
2939,35.983986
2940,47.393917
2941,47.500107
2942,46.53584
2943,17.016851
2944,20.254173
2945,23.175318
2946,12.05725
2947,24.541695
2948,39.834812
2949,33.38721
2950,37.603577
2951,47.336433
2952,44.47362
2953,27.711285
2954,18.817759
2955,22.843973
2956,18.108034
2957,15.45233
2958,17.194145
2959,24.735455
2960,41.345543
2961,40.240288
2962,47.520668
2963,48.902325
2964,30.478014
2965,20.768192
2966,22.438135
2967,26.906164
2968,27.413462
2969,24.080183
2970,21.50641
2971,27.729675
2972,47.186317
2973,48.5225
2974,48.081898
2975,41.28652
2976,33.42075
2977,31.530962
2978,44.230087
2979,27.022732
2980,24.055948
2981,23.712004
2982,25.521055
2983,20.36393
2984,15.939923
2985,43.800125
2986,47.73979
2987,47.741634
2988,47.91135
2989,45.097576
2990,13.9574795
2991,17.002094
2992,22.988058
2993,22.25778
2994,15.948793
2995,11.164727
2996,18.751698
2997,43.115864
2998,42.900925
2999,48.639256
3000,47.778564
3001,47.50962
3002,23.704498
3003,18.091213
3004,16.523355
3005,9.554565
3006,38.45238
3007,42.04357
3008,46.72882
3009,44.516766
3010,18.4577
3011,17.708742
3012,21.773788
3013,36.60052
3014,43.485264
3015,36.44535
3016,48.10035
3017,24.9673
3018,20.915176
3019,17.721706
3020,16.339088
3021,10.67492
3022,21.891506
3023,33.104393
3024,47.120884
3025,37.229744
3026,16.639996
3027,16.164347
3028,18.446547
3029,17.627514
3030,17.039532
3031,34.454803
3032,45.959362
3033,47.321503
3034,47.257557
3035,47.690544
3036,43.15566
3037,40.04716
3038,39.17593
3039,40.160973
3040,39.472027
3041,39.851185
3042,35.89044
3043,41.81581
3044,42.22265
3045,43.392494
3046,47.49354
3047,47.915096
3048,44.600132
3049,14.028567
3050,22.939583
3051,19.071987
3052,19.045885
3053,16.585754
3054,16.639957
3055,13.291656
3056,45.52447
3057,47.76006
3058,48.429764
3059,47.786514
3060,48.50412
3061,16.12658
3062,22.35965
3063,18.695408
3064,15.461546
3065,17.254725
3066,15.311902
3067,10.369603
3068,44.866894
3069,39.84838
3070,48.861687
3071,48.752487
3072,48.037792
3073,47.44935
3074,24.463055
3075,21.230955
3076,22.193031
3077,18.734589
3078,18.50887
3079,17.704943
3080,9.922705
3081,35.50262
3082,43.083958
3083,42.540005
3084,48.58175
3085,47.83198
3086,47.74193
3087,23.868538
3088,15.158194
3089,19.865515
3090,20.844606
3091,14.669843
3092,15.973948
3093,13.469113
3094,36.42666
3095,36.88268
3096,49.230034
3097,47.876644
3098,26.379393
3099,20.39193
3100,21.433609
3101,17.73343
3102,17.95822
3103,18.326721
3104,10.696764
3105,39.392548
3106,38.9046
3107,47.94763
3108,48.086193
3109,47.016205
3110,21.449286
3111,19.364445
3112,19.111702
3113,19.305998
3114,30.705994
3115,37.587265
3116,46.591946
3117,46.92242
3118,43.83616
3119,41.021053
3120,39.001602
3121,39.843258
3122,39.17993
3123,38.8406
3124,38.695663
3125,35.09827
3126,38.34337
3127,36.306774
3128,43.820892
3129,47.441257
3130,48.06896
3131,47.345276
3132,46.551464
3133,25.556376
3134,16.284893
3135,17.945738
3136,23.18023
3137,22.983576
3138,16.274225
3139,10.054094
3140,47.521946
3141,22.66052
3142,17.68875
3143,14.487237
3144,9.126397
3145,8.001183
3146,47.37395
3147,48.00742
3148,46.288334
3149,43.389816
3150,12.769671
3151,8.827341
3152,34.203487
3153,42.214554
3154,47.927315
3155,47.256134
3156,12.972899
3157,19.956644
3158,16.101526
3159,15.414765
3160,13.757723
3161,48.614433
3162,46.139256
3163,26.338669
3164,14.771908
3165,19.462036
3166,17.805643
3167,18.36057
3168,17.113594
3169,9.782811
3170,20.992146
3171,35.431213
3172,48.256794
3173,48.64372
3174,48.08353
3175,22.870111
3176,26.199347
3177,24.951838
3178,25.557322
3179,23.82224
3180,21.65503
3181,16.192883
3182,15.371035
3183,40.53487
3184,34.20195
3185,38.804832
3186,47.99459
3187,48.297077
3188,47.77478
3189,47.272102
3190,45.412647
3191,29.266396
3192,32.414803
3193,37.762783
3194,36.60415
3195,33.493702
3196,45.750828
3197,46.847507
3198,47.657993
3199,46.68212
3200,47.336895
3201,44.074894
3202,29.464037
3203,17.870771
3204,19.604748
3205,15.117454
3206,13.19748
3207,35.053833
3208,40.619778
3209,36.72158
3210,47.41385
3211,46.360325
3212,47.134907
3213,45.729317
3214,43.062027
3215,13.796911
3216,19.908201
3217,16.87993
3218,38.735863
3219,37.409878
3220,41.6998
3221,48.253162
3222,47.46772
3223,47.84979
3224,20.47578
3225,21.174858
3226,17.55101
3227,10.026871
3228,39.514824
3229,36.336903
3230,39.471157
3231,48.043064
3232,47.08799
3233,47.633152
3234,46.77038
3235,21.100227
3236,18.856596
3237,17.192924
3238,17.604628
3239,11.54992
3240,23.57745
3241,43.6753
3242,48.074642
3243,48.031574
3244,29.034939
3245,18.17818
3246,19.507261
3247,24.082392
3248,22.419447
3249,16.99318
3250,16.176287
3251,17.924772
3252,21.679903
3253,37.153072
3254,35.81006
3255,39.7567
3256,47.19756
3257,46.97508
3258,29.894062
3259,30.361776
3260,26.903034
3261,19.302265
3262,39.308647
3263,35.240734
3264,40.265125
3265,48.168816
3266,48.128384
3267,41.692852
3268,41.27283
3269,39.37238
3270,41.98879
3271,44.208054
3272,42.182987
3273,47.64649
3274,45.85231
3275,13.69977
3276,16.289146
3277,15.582615
3278,10.917542
3279,23.450947
3280,37.29951
3281,47.461197
3282,48.179623
3283,47.290573
3284,29.113977
3285,22.687346
3286,20.82934
3287,20.634926
3288,19.717367
3289,21.544939
3290,15.515708
3291,13.267655
3292,38.29883
3293,43.30598
3294,37.77583
3295,42.108612
3296,47.359264
3297,47.99567
3298,44.435642
3299,22.76122
3300,17.325727
3301,13.49084
3302,48.934177
3303,48.30402
3304,49.09045
3305,48.282337
3306,26.078169
3307,16.311394
3308,17.871712
3309,17.497646
3310,16.152332
3311,10.086892
3312,19.198809
3313,35.94057
3314,47.70072
3315,48.57358
3316,47.300884
3317,45.133015
3318,26.108694
3319,16.064423
3320,17.117235
3321,24.011387
3322,23.090406
3323,16.154305
3324,16.048187
3325,11.9850445
3326,6.452923
3327,16.768353
3328,34.73275
3329,40.17087
3330,48.272625
3331,47.84163
3332,24.22848
3333,24.5933
3334,45.363075
3335,46.956142
3336,47.192654
3337,46.866688
3338,43.86846
3339,39.57058
3340,38.67434
3341,38.9219
3342,34.53231
3343,39.421436
3344,32.330254
3345,39.421623
3346,46.985542
3347,47.39703
3348,46.319965
3349,43.896744
3350,25.791676
3351,14.355507
3352,15.403815
3353,14.018511
3354,10.288678
3355,19.175999
3356,36.485165
3357,42.664
3358,47.573147
3359,48.39306
3360,26.2808
3361,23.50483
3362,22.848656
3363,15.21935
3364,11.39318
3365,20.482983
3366,40.319546
3367,48.09869
3368,45.249004
3369,27.678345
3370,16.14268
3371,36.912537
3372,39.79444
3373,47.41079
3374,48.270683
3375,47.568844
3376,47.29355
3377,26.510359
3378,13.120858
3379,13.233663
3380,20.348406
3381,15.98957
3382,16.048206
3383,15.39
3384,6.462851
3385,14.38305
3386,30.860966
3387,47.716595
3388,29.241735
3389,22.007149
3390,8.746158
3391,13.83592
3392,28.565952
3393,48.1126
3394,49.192677
3395,49.01414
3396,47.68196
3397,21.323833
3398,22.22848
3399,16.926516
3400,16.859161
3401,18.003609
3402,16.71778
3403,16.61177
3404,30.888636
3405,45.381397
3406,47.337242
3407,47.329494
3408,46.97519
3409,45.85475
3410,45.092136
3411,41.83874
3412,39.876232
3413,39.751415
3414,34.517776
3415,47.62943
3416,45.16127
3417,24.296251
3418,28.053051
3419,21.304869
3420,19.894547
3421,15.793481
3422,15.291332
3423,40.67637
3424,48.673862
3425,49.07846
3426,48.87537
3427,46.659603
3428,28.977983
3429,30.26372
3430,33.445026
3431,27.262007
3432,25.14447
3433,19.91729
3434,19.016136
3435,29.205204
3436,43.26324
3437,48.488873
3438,49.4783
3439,49.069103
3440,48.736443
3441,27.4341
3442,24.99691
3443,24.622707
3444,18.732664
3445,17.84433
3446,27.99171
3447,41.636997
3448,49.323685
3449,48.611965
3450,49.036392
3451,48.67486
3452,46.253433
3453,33.14724
3454,23.93974
3455,20.728218
3456,21.00575
3457,19.12944
3458,11.961052
3459,44.59772
3460,49.185017
3461,48.815506
3462,48.506245
3463,48.206715
3464,21.86643
3465,20.279263
3466,19.788445
3467,19.372263
3468,13.114948
3469,37.003983
3470,48.881256
3471,43.824257
3472,32.64753
3473,25.92568
3474,24.121777
3475,23.745848
3476,33.107178
3477,42.57031
3478,35.63263
3479,45.96527
3480,47.009514
3481,47.109634
3482,47.413223
3483,47.42937
3484,46.324482
3485,46.5669
3486,45.82964
3487,41.99398
3488,40.794502
3489,37.97149
3490,36.81507
3491,44.40838
3492,41.836796
3493,47.659054
3494,47.329823
3495,45.571697
3496,25.881147
3497,20.60702
3498,17.538963
3499,12.1859255
3500,25.2043
3501,44.41549
3502,39.550865
3503,42.409
